"Ссылка на объявление","Название","Цена","Метро","Корпус/Этаж","Заселение"
"https://www.pik.ru/flat/923907","2 комнаты, 54.2 м²","23 007 900 ₽","Кунцевская
         • Кутузовский квартал","Корпус 2, Этаж 2 из 23","Заселение до 31 июля 2026"
"https://www.pik.ru/flat/967570","2 комнаты, 57.7 м²","21 081 502 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 5 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/967634","2 комнаты, 53.5 м²","20 431 008 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 11 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/813453","1 комната, 38.5 м²","20 762 049 ₽","Багратионовская
         • Барклая 6","Корпус 7, Этаж 14 из 32","Заселение до 30 сентября 2025"
"https://www.pik.ru/flat/967640","2 комнаты, 70 м²","24 904 320 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 11 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/967675","1 комната, 41 м²","16 217 796 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 14 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/699912","2 комнаты, 55.1 м²","14 910 060 ₽","Пятницкое шоссе
         • Митинский лес","Корпус 15, Этаж 6 из 24","Выдача ключей"
"https://www.pik.ru/flat/872703","Студия, 20 м²","8 047 800 ₽","Пятницкое шоссе
         • Митинский лес","Корпус 2.4, Этаж 14 из 19","Заселение до 15 октября 2025"
"https://www.pik.ru/flat/924825","2 комнаты, 48.8 м²","12 819 760 ₽","Лихоборы
         • Апартаменты • Большая Академическая 85","Корпус 3.6, Этаж 11 из 24","Заселение до 19 июня 2026"
"https://www.pik.ru/flat/924908","2 комнаты, 46.8 м²","12 238 200 ₽","Лихоборы
         • Апартаменты • Большая Академическая 85","Корпус 3.6, Этаж 16 из 24","Заселение до 19 июня 2026"
"https://www.pik.ru/flat/967722","2 комнаты, 53.5 м²","20 703 858 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 19 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/813883","2 комнаты, 60.9 м²","25 592 616 ₽","Багратионовская
         • Барклая 6","Корпус 8, Этаж 4 из 32","Заселение до 30 сентября 2025"
"https://www.pik.ru/flat/967723","2 комнаты, 51.9 м²","19 602 941 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 19 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/967786","Студия, 22.1 м²","10 853 973 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 24 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/967802","1 комната, 42 м²","17 144 568 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 26 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/967819","Студия, 22.1 м²","10 887 786 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 27 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/688285","2 комнаты, 87.6 м²","20 813 760 ₽","Пятницкое шоссе
         • Митинский лес","Корпус 15.1, Этаж 11 из 24","Выдача ключей"
"https://www.pik.ru/flat/967379","3 комнаты, 67.8 м²","26 051 065 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.1, Этаж 12 из 12","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/947293","3 комнаты, 82.65 м²","23 794 935 ₽","Грачёвская
         • Бусиновский парк","Корпус 1.4, Этаж 15 из 32","Заселение до 30 октября 2026"
"https://www.pik.ru/flat/967474","1 комната, 40.3 м²","16 721 920 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.2, Этаж 8 из 12","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/983517","Студия, 21.6 м²","8 790 768 ₽","Озёрная
         • Мичуринский парк","Корпус 4.3, Этаж 26 из 31","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/965743","1 комната, 32 м²","9 511 488 ₽","Грачёвская
         • Бусиновский парк","Корпус 2.4, Этаж 13 из 23","Заселение до 31 мая 2027"
"https://www.pik.ru/flat/967344","Студия, 25 м²","12 586 800 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.1, Этаж 9 из 12","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/924986","1 комната, 34.1 м²","9 367 270 ₽","Лихоборы
         • Апартаменты • Большая Академическая 85","Корпус 3.6, Этаж 22 из 24","Заселение до 19 июня 2026"
"https://www.pik.ru/flat/886987","1 комната, 32.7 м²","13 318 252 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.3, Этаж 19 из 19","Заселение до 30 марта 2026"
"https://www.pik.ru/flat/867152","1 комната, 32.3 м²","11 277 415 ₽","Саларьево
         • Саларьево парк","Корпус 68.4, Этаж 11 из 24","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/867249","2 комнаты, 48.5 м²","15 375 276 ₽","Саларьево
         • Саларьево парк","Корпус 68.4, Этаж 14 из 24","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/965368","3 комнаты, 69.9 м²","19 704 810 ₽","Грачёвская
         • Бусиновский парк","Корпус 2.3, Этаж 16 из 32","Заселение до 31 мая 2027"
"https://www.pik.ru/flat/965530","1 комната, 36.8 м²","10 370 240 ₽","Грачёвская
         • Бусиновский парк","Корпус 2.3, Этаж 27 из 32","Заселение до 31 мая 2027"
"https://www.pik.ru/flat/965693","1 комната, 32.5 м²","9 997 000 ₽","Грачёвская
         • Бусиновский парк","Корпус 2.4, Этаж 10 из 23","Заселение до 31 мая 2027"
"https://www.pik.ru/flat/967744","2 комнаты, 53.5 м²","20 763 885 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 21 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/886989","1 комната, 34.5 м²","14 375 115 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.3, Этаж 19 из 19","Заселение до 30 марта 2026"
"https://www.pik.ru/flat/887298","2 комнаты, 55.7 м²","18 833 841 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.4, Этаж 24 из 24","Заселение до 30 марта 2026"
"https://www.pik.ru/flat/887267","Студия, 23.8 м²","9 744 386 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.4, Этаж 22 из 24","Заселение до 30 марта 2026"
"https://www.pik.ru/flat/867510","2 комнаты, 46.2 м²","15 221 052 ₽","Саларьево
         • Саларьево парк","Корпус 68.4, Этаж 19 из 24","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/874158","1 комната, 34.7 м²","11 570 298 ₽","Медведково
         • Полар","Корпус 1.4, Этаж 8 из 45","Заселение до 31 августа 2027"
"https://www.pik.ru/flat/965563","2 комнаты, 51.4 м²","14 469 100 ₽","Грачёвская
         • Бусиновский парк","Корпус 2.3, Этаж 30 из 32","Заселение до 31 мая 2027"
"https://www.pik.ru/flat/954351","2 комнаты, 47.1 м²","14 775 270 ₽","Грачёвская
         • Бусиновский парк","Корпус 22.3, Этаж 20 из 32","Заселение до 28 февраля 2027"
"https://www.pik.ru/flat/924665","1 комната, 34.5 м²","9 553 050 ₽","Лихоборы
         • Апартаменты • Большая Академическая 85","Корпус 3.5, Этаж 14 из 14","Заселение до 19 июня 2026"
"https://www.pik.ru/flat/967770","1 комната, 42 м²","17 204 544 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 23 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/891332","2 комнаты, 50.91 м²","21 394 418 ₽","Волгоградский проспект
         • Первый Дубровский","Корпус 1.4, Этаж 24 из 38","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/924991","2 комнаты, 46.9 м²","13 826 120 ₽","Лихоборы
         • Апартаменты • Большая Академическая 85","Корпус 3.6, Этаж 22 из 24","Заселение до 19 июня 2026"
"https://www.pik.ru/flat/887226","1 комната, 32.6 м²","12 216 784 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.4, Этаж 19 из 24","Заселение до 30 марта 2026"
"https://www.pik.ru/flat/886366","1 комната, 32.7 м²","12 837 954 ₽","Лихоборы
         • Большая Академическая 85","Корпус 3.1, Этаж 19 из 19","Заселение до 30 марта 2026"
